album_name,track_title,track_n,lyric,line,preprocessed_lyric,emotion
reputation,Look What You Made Me Do,6,"The world moves on, another day, another drama, drama",25,"world move , another day , another drama , drama",joy
reputation,Look What You Made Me Do,6,"But not for me, not for me, all I think about is karma",26,", , think karma",love
reputation,Look What You Made Me Do,6,"And then the world moves on, but one thing's for sure",27,"world move , one thing 's sure",joy
reputation,Look What You Made Me Do,6,"Maybe I got mine, but you'll all get yours",28,"maybe got mine , 'll get",anger
reputation,Look What You Made Me Do,6,"But I got smarter, I got harder in the nick of time",29,"got smarter , got harder nick time",fear
reputation,Look What You Made Me Do,6,"Honey, I rose up from the dead, I do it all the time",30,"honey , rose dead , time",sadness
reputation,Look What You Made Me Do,6,"I've got a list of names and yours is in red, underlined",31,"'ve got list name red , underlined",sadness
reputation,Look What You Made Me Do,6,"I check it once, then I check it twice, oh!",32,"check , check twice , oh !",fear
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",33,"ooh , look made",sadness
reputation,Look What You Made Me Do,6,Look what you made me do,34,look made,sadness
reputation,Look What You Made Me Do,6,Look what you just made me do,35,look made,joy
reputation,Look What You Made Me Do,6,Look what you just made me—,36,look made me—,love
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",37,"ooh , look made",sadness
reputation,Look What You Made Me Do,6,Look what you made me do,38,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me do,39,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me do,40,look made,anger
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,41,n't trust nobody nobody trust,sadness
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,42,'ll actress starring bad dream,sadness
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,43,n't trust nobody nobody trust,sadness
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,44,'ll actress starring bad dream,sadness
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,45,n't trust nobody nobody trust,sadness
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,46,'ll actress starring bad dream,love
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,47,n't trust nobody nobody trust,fear
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,48,'ll actress starring bad dream,anger
reputation,Look What You Made Me Do,6,"(Ooh, look what you made me do",49,"( ooh , look made",anger
reputation,Look What You Made Me Do,6,Look what you made me do,50,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me do,51,look made,joy
reputation,Look What You Made Me Do,6,Look what you just made me—,52,look made me—,sadness
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",53,"ooh , look made",anger
reputation,Look What You Made Me Do,6,Look what you made me do,54,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me—),55,look made me— ),anger
reputation,Look What You Made Me Do,6,"""I'm sorry, the old Taylor can't come to the phone right now",56,"`` 'm sorry , old taylor ca n't come phone right",sadness
reputation,Look What You Made Me Do,6,"""Why? Oh, 'cause she's dead!"" (Oh)",57,"`` ? oh , 'cause 's dead ! '' ( oh )",joy
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",58,"ooh , look made",anger
reputation,Look What You Made Me Do,6,Look what you made me do,59,look made,joy
reputation,Look What You Made Me Do,6,Look what you just made me do,60,look made,sadness
reputation,Look What You Made Me Do,6,Look what you just made me—,61,look made me—,joy
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",62,"ooh , look made",sadness
reputation,Look What You Made Me Do,6,Look what you made me do,63,look made,sadness
reputation,Look What You Made Me Do,6,Look what you just made me do,64,look made,anger
reputation,Look What You Made Me Do,6,Look what you just made me do,65,look made,love
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",66,"ooh , look made",sadness
reputation,Look What You Made Me Do,6,Look what you made me do,67,look made,joy
reputation,Look What You Made Me Do,6,Look what you just made me do,68,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me—,69,look made me—,anger
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",70,"ooh , look made",sadness
reputation,Look What You Made Me Do,6,Look what you made me do,71,look made,anger
reputation,Look What You Made Me Do,6,Look what you just made me do,72,look made,joy
reputation,Look What You Made Me Do,6,Look what you just made me do,73,look made,joy
reputation,So It Goes...,7,See you in the dark,1,see dark,joy
reputation,So It Goes...,7,"All eyes on you, my magician",2,"eye , magician",anger
reputation,So It Goes...,7,All eyes on us,3,eye u,love
reputation,So It Goes...,7,"You make everyone disappear, and",4,"make everyone disappear ,",sadness
reputation,So It Goes...,7,Cut me into pieces,5,cut piece,sadness
reputation,So It Goes...,7,"Gold cage, hostage to my feelings",6,"gold cage , hostage feeling",sadness
reputation,So It Goes...,7,Back against the wall,7,back wall,anger
reputation,So It Goes...,7,"Trippin', trip-trippin' when you're gone",8,"trippin ' , trip-trippin ' 're gone",love
reputation,So It Goes...,7,'Cause we break down a little,9,'cause break little,love
reputation,So It Goes...,7,"But when you get me alone, it's so simple",10,"get alone , 's simple",love
reputation,So It Goes...,7,"'Cause baby, I know what you know",11,"'cause baby , know know",fear
reputation,So It Goes...,7,We can feel it,12,feel,anger
reputation,So It Goes...,7,And all the pieces fall right into place,13,piece fall right place,joy
reputation,So It Goes...,7,Getting caught up in a moment,14,getting caught moment,anger
reputation,So It Goes...,7,Lipstick on your face,15,lipstick face,anger
reputation,So It Goes...,7,So it goes…,16,goes…,love
reputation,So It Goes...,7,I'm yours to keep,17,'m keep,anger
reputation,So It Goes...,7,And I'm yours to lose,18,'m lose,sadness
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",19,"know 'm bad girl ,",joy
reputation,So It Goes...,7,Do bad things with you,20,bad thing,joy
reputation,So It Goes...,7,So it goes…,21,goes…,fear
reputation,So It Goes...,7,Met you in a bar,22,met bar,sadness
reputation,So It Goes...,7,"All eyes on me, your illusionist",23,"eye , illusionist",love
reputation,So It Goes...,7,All eyes on us,24,eye u,anger
reputation,So It Goes...,7,I make all your gray days clear,25,make gray day clear,joy
reputation,So It Goes...,7,And wear you like a necklace,26,wear like necklace,love
reputation,So It Goes...,7,"I'm so chill, but you make me jealous",27,"'m chill , make jealous",fear
reputation,So It Goes...,7,But I got your heart,28,got heart,sadness
reputation,So It Goes...,7,"Skippin', skip-skippin' when I'm gone",29,"skippin ' , skip-skippin ' 'm gone",anger
reputation,So It Goes...,7,'Cause we break down a little,30,'cause break little,anger
reputation,So It Goes...,7,"But when I get you alone, it's so simple",31,"get alone , 's simple",joy
reputation,So It Goes...,7,"'Cause baby, I know what you know",32,"'cause baby , know know",anger
reputation,So It Goes...,7,We can feel it,33,feel,fear
reputation,So It Goes...,7,And all the pieces fall right into place,34,piece fall right place,love
reputation,So It Goes...,7,Getting caught up in a moment,35,getting caught moment,sadness
reputation,So It Goes...,7,Lipstick on your face,36,lipstick face,love
reputation,So It Goes...,7,So it goes…,37,goes…,sadness
reputation,So It Goes...,7,I'm yours to keep,38,'m keep,love
reputation,So It Goes...,7,And I'm yours to lose,39,'m lose,anger
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",40,"know 'm bad girl ,",anger
reputation,So It Goes...,7,Do bad things with you,41,bad thing,love
reputation,So It Goes...,7,So it goes…,42,goes…,joy
reputation,So It Goes...,7,"Come here, dressed in black now",43,"come , dressed black",joy
reputation,So It Goes...,7,"So, so, so it goes",44,", , go",fear
reputation,So It Goes...,7,Scratches down your back now,45,scratch back,anger
reputation,So It Goes...,7,"So, so, so it goes",46,", , go",anger
reputation,So It Goes...,7,You did a number on me,47,number,sadness
reputation,So It Goes...,7,"But, honestly, baby, who's counting?",48,", honestly , baby , 's counting ?",love
reputation,So It Goes...,7,I did a number on you,49,number,joy
reputation,So It Goes...,7,"But, honestly, baby, who's counting?",50,", honestly , baby , 's counting ?",joy
reputation,So It Goes...,7,You did a number on me,51,number,sadness
reputation,So It Goes...,7,"But, honestly, baby, who's counting?",52,", honestly , baby , 's counting ?",love
reputation,So It Goes...,7,"Who's counting? (One, two, three)",53,"'s counting ? ( one , two , three )",love
reputation,So It Goes...,7,And all the pieces fall right into place (Pieces fall),54,piece fall right place ( piece fall ),anger
reputation,So It Goes...,7,"Getting caught up in a moment (Caught up, caught up)",55,"getting caught moment ( caught , caught )",anger
reputation,So It Goes...,7,Lipstick on your face,56,lipstick face,sadness
reputation,So It Goes...,7,So it goes…,57,goes…,love
reputation,So It Goes...,7,I'm yours to keep (Oh),58,'m keep ( oh ),anger
reputation,So It Goes...,7,And I'm yours to lose (Baby),59,'m lose ( baby ),joy
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",60,"know 'm bad girl ,",anger
reputation,So It Goes...,7,I do bad things with you,61,bad thing,joy
reputation,So It Goes...,7,So it goes…,62,goes…,love
reputation,So It Goes...,7,"Come here, dressed in black now",63,"come , dressed black",love
reputation,So It Goes...,7,"So, so, so it goes",64,", , go",love
reputation,So It Goes...,7,Scratches down your back now,65,scratch back,love
reputation,So It Goes...,7,"So, so, so it goes",66,", , go",anger
reputation,So It Goes...,7,"Come here, dressed in black now",67,"come , dressed black",joy
reputation,So It Goes...,7,"So, so, so it goes",68,", , go",fear
reputation,So It Goes...,7,Scratches down your back now,69,scratch back,joy
reputation,So It Goes...,7,"So, so, so it goes",70,", , go",love
reputation,Gorgeous,8,Gorgeous,1,gorgeous,sadness
reputation,Gorgeous,8,You should take it as a compliment,2,take compliment,anger
reputation,Gorgeous,8,That I got drunk and made fun of the way you talk,3,got drunk made fun way talk,fear
reputation,Gorgeous,8,You should think about the consequence,4,think consequence,fear
reputation,Gorgeous,8,Of your magnetic field being a little too strong,5,magnetic field little strong,sadness
reputation,Gorgeous,8,"And I got a boyfriend, he's older than us",6,"got boyfriend , 's older u",fear
reputation,Gorgeous,8,He's in the club doin' I don't know what,7,'s club doin ' n't know,fear
reputation,Gorgeous,8,"You're so cool, it makes me hate you so much",8,"'re cool , make hate much",sadness
reputation,Gorgeous,8,(I hate you so much),9,( hate much ),anger
reputation,Gorgeous,8,"Whisky on ice, Sunset and Vine",10,"whisky ice , sunset vine",joy
reputation,Gorgeous,8,You've ruined my life by not being mine,11,'ve ruined life mine,joy
reputation,Gorgeous,8,You're so gorgeous,12,'re gorgeous,joy
reputation,Gorgeous,8,I can't say anything to your face,13,ca n't say anything face,joy
reputation,Gorgeous,8,'Cause look at your face (Gorgeous),14,'cause look face ( gorgeous ),joy
reputation,Gorgeous,8,And I'm so furious,15,'m furious,fear
reputation,Gorgeous,8,At you for making me feel this way,16,making feel way,anger
reputation,Gorgeous,8,But what can I say?,17,say ?,sadness
reputation,Gorgeous,8,You're gorgeous,18,'re gorgeous,love
reputation,Gorgeous,8,You should take it as a compliment,19,take compliment,love
reputation,Gorgeous,8,"That I'm talking to everyone here but you (But you, but you)",20,"'m talking everyone ( , )",anger
reputation,Gorgeous,8,And you should think about the consequence,21,think consequence,joy
reputation,Gorgeous,8,"Of you touching my hand in a darkened room (Dark room, dark room)",22,"touching hand darkened room ( dark room , dark room )",love
reputation,Gorgeous,8,"If you've got a girlfriend, I'm jealous of her",23,"'ve got girlfriend , 'm jealous",sadness
reputation,Gorgeous,8,But if you're single that's honestly worse,24,'re single 's honestly worse,sadness
reputation,Gorgeous,8,"'Cause you're so gorgeous it actually hurts (Honey, it hurts)",25,"'cause 're gorgeous actually hurt ( honey , hurt )",fear
reputation,Gorgeous,8,Ocean blue eyes looking in mine,26,ocean blue eye looking mine,anger
reputation,Gorgeous,8,I feel like I might sink and drown and die,27,feel like might sink drown die,fear
reputation,Gorgeous,8,You're so gorgeous,28,'re gorgeous,anger
reputation,Gorgeous,8,I can't say anything to your face (To your face),29,ca n't say anything face ( face ),anger
reputation,Gorgeous,8,"'Cause look at your face (Look at your face, gorgeous)",30,"'cause look face ( look face , gorgeous )",joy
reputation,Gorgeous,8,And I'm so furious,31,'m furious,sadness
reputation,Gorgeous,8,At you for making me feel this way (Feel this way),32,making feel way ( feel way ),sadness
reputation,Gorgeous,8,But what can I say?,33,say ?,sadness
reputation,Gorgeous,8,You're gorgeous,34,'re gorgeous,joy
reputation,Gorgeous,8,You make me so happy it turns back to sad,35,make happy turn back sad,joy
reputation,Gorgeous,8,There's nothing I hate more than what I can't have,36,'s nothing hate ca n't,fear
reputation,Gorgeous,8,And you are so gorgeous it makes me so mad (Mmh),37,gorgeous make mad ( mmh ),fear
